order_id,medicine_type,order_quantity,urgency_level,unit_quote_price_usd,lead_time_days,supplier_reliability,on_time_delivery_rate,defect_rate_pct,cold_chain_compliance_pct,selected_supplier
ORD-01062,Immunosuppressant,100,Medium,377.16,3,0.911,0.945,0.45,93.3,OmniHealth Labs
ORD-01063,Monoclonal Antibody,250,Standard,5111.77,5,0.882,0.911,0.65,94.9,VitalCare Pharmaceuticals
ORD-01064,Antibiotic,2500,Standard,128.25,9,0.948,0.932,0.82,97.5,PharmaTrust Global
ORD-01065,Chemotherapy Agent,5000,High,544.52,5,0.937,0.934,0.74,95.0,Bharat BioLogics
ORD-01066,Immunosuppressant,5000,High,380.94,3,0.968,0.877,0.75,94.8,OmniHealth Labs
ORD-01067,Monoclonal Antibody,500,High,4751.51,10,0.896,0.879,0.35,93.4,CryoSafe LifeSciences
ORD-01068,Monoclonal Antibody,2500,Standard,5018.46,2,0.852,0.954,0.96,92.7,VitalCare Pharmaceuticals
ORD-01069,Chemotherapy Agent,100,Medium,460.39,7,0.992,0.914,0.32,95.3,GlobalRx Supply Chain
ORD-01070,Antibiotic,5000,Standard,121.62,8,0.953,0.906,0.27,96.4,PharmaTrust Global
ORD-01071,Insulin,5000,Standard,209.81,9,0.893,0.965,0.97,93.3,PharmaTrust Global
ORD-01072,Antiviral,250,High,210.32,6,0.884,0.848,0.61,94.3,Pulse Generic Pharma
ORD-01073,Immunosuppressant,500,Standard,400.64,10,0.972,0.927,0.9,94.6,Bharat BioLogics
ORD-01074,Antibiotic,2500,Medium,130.53,7,0.937,0.861,1.03,96.5,Bharat BioLogics
ORD-01075,Painkiller,500,Medium,46.87,9,0.973,0.893,0.82,91.9,Serum Horizon Global
ORD-01076,Chemotherapy Agent,2500,Standard,501.37,1,0.876,0.796,0.37,95.5,Beacon Pharmaceuticals
ORD-01077,Antihistamine,1000,High,68.67,7,0.979,0.973,1.05,99.5,NovaCure Therapeutics
ORD-01078,Vaccine,2500,Medium,321.78,7,0.882,0.963,0.6,94.3,BioMatrix International
ORD-01079,Antibiotic,2500,Medium,135.46,9,0.97,0.915,0.48,97.7,PharmaTrust Global
ORD-01080,Monoclonal Antibody,500,Standard,4897.48,2,0.896,0.944,0.73,93.0,VitalCare Pharmaceuticals
ORD-01081,Painkiller,2500,Standard,41.18,8,0.883,0.902,0.94,97.5,Apex BioPharma
ORD-01082,Antihistamine,500,High,60.54,5,0.935,0.857,0.59,94.6,Pulse Generic Pharma
ORD-01083,Vaccine,1000,Standard,260.7,9,0.932,0.942,0.6,94.7,OmniHealth Labs
ORD-01084,Cardiovascular Drug,2500,Standard,168.57,11,0.952,0.875,0.74,95.6,CryoSafe LifeSciences
ORD-01085,Immunosuppressant,100,Medium,336.37,5,0.899,0.976,0.72,95.1,OmniHealth Labs
ORD-01086,Antihistamine,500,Medium,61.51,3,0.94,0.837,0.28,95.5,Pulse Generic Pharma
ORD-01087,Cardiovascular Drug,2500,High,192.53,6,0.954,0.979,0.92,97.3,Aegis Health Supplies
ORD-01088,Painkiller,1000,High,51.09,8,0.904,0.829,0.56,94.3,Serum Horizon Global
ORD-01089,Antibiotic,2500,Standard,134.46,6,0.894,0.953,1.67,93.8,Zenith LifeSciences
ORD-01090,Chemotherapy Agent,250,Standard,528.75,1,0.827,0.871,0.03,96.2,Beacon Pharmaceuticals
ORD-01091,Chemotherapy Agent,500,Standard,440.11,5,0.873,0.841,0.5,97.6,Beacon Pharmaceuticals
ORD-01092,Painkiller,250,Standard,50.17,10,0.958,0.824,1.08,92.5,BioMatrix International
ORD-01093,Antiviral,500,Medium,163.13,4,1.0,0.803,0.86,94.6,Pulse Generic Pharma
ORD-01094,Immunosuppressant,100,High,453.82,7,0.908,0.975,0.71,99.2,VitalCare Pharmaceuticals
ORD-01095,Monoclonal Antibody,5000,Medium,4539.71,2,0.859,0.962,0.94,91.9,VitalCare Pharmaceuticals
ORD-01096,Insulin,500,High,215.68,8,0.937,0.923,0.37,97.2,VitalCare Pharmaceuticals
ORD-01097,Antiviral,2500,High,212.9,1,0.886,0.92,0.34,94.2,MediCore Labs
ORD-01098,Antiviral,2500,Medium,199.17,4,0.84,0.886,0.46,98.8,Vanguard Pharma
ORD-01099,Insulin,2500,High,238.21,6,0.922,0.962,0.93,95.6,OmniHealth Labs
ORD-01100,Antibiotic,250,High,124.0,8,0.969,0.918,0.64,98.1,PharmaTrust Global
ORD-01101,Painkiller,1000,High,51.86,4,0.954,0.852,0.16,97.4,MediCore Labs
ORD-01102,Vaccine,5000,High,301.9,7,0.934,0.895,0.78,97.7,OmniHealth Labs
ORD-01103,Painkiller,2500,High,43.52,4,0.938,0.896,0.27,97.5,MediCore Labs
ORD-01104,Cardiovascular Drug,500,Standard,186.49,4,0.921,0.937,0.42,95.1,Serum Horizon Global
ORD-01105,Vaccine,1000,Medium,350.61,6,0.937,0.94,1.13,98.0,Vanguard Pharma
ORD-01106,Insulin,250,Medium,219.8,5,0.971,0.858,0.39,94.6,Apex BioPharma
ORD-01107,Antihistamine,250,High,62.56,4,0.939,0.927,1.24,93.9,Summit BioSolutions
ORD-01108,Monoclonal Antibody,1000,High,4914.84,5,0.945,0.97,1.58,97.4,MediCore Labs
ORD-01109,Chemotherapy Agent,5000,Medium,607.57,1,0.9,0.836,0.01,95.4,Bharat BioLogics
ORD-01110,Insulin,1000,Medium,254.83,5,0.949,0.947,1.25,97.8,OmniHealth Labs
ORD-01111,Immunosuppressant,500,High,387.19,3,0.937,0.946,0.55,93.9,OmniHealth Labs
ORD-01112,Insulin,2500,Standard,222.77,3,0.867,0.841,0.25,95.2,Apex BioPharma
ORD-01113,Chemotherapy Agent,100,High,450.53,2,0.866,0.82,0.01,96.9,Beacon Pharmaceuticals
ORD-01114,Antihistamine,2500,Medium,62.65,9,0.879,0.964,1.5,97.1,NovaCure Therapeutics
ORD-01115,Insulin,5000,Medium,232.21,6,0.855,0.949,0.99,94.1,PharmaTrust Global
ORD-01116,Insulin,500,High,251.04,6,0.943,0.962,1.07,96.7,OmniHealth Labs
ORD-01117,Cardiovascular Drug,100,High,210.36,6,0.946,0.863,0.29,94.5,Serum Horizon Global
ORD-01118,Monoclonal Antibody,2500,Standard,4496.67,2,0.883,0.901,0.77,93.1,VitalCare Pharmaceuticals
ORD-01119,Insulin,250,Medium,251.43,3,0.974,0.882,0.64,94.9,Apex BioPharma
ORD-01120,Monoclonal Antibody,2500,Standard,5485.32,6,0.929,0.94,1.19,97.4,MediCore Labs
ORD-01121,Cardiovascular Drug,500,High,196.9,8,0.902,0.906,1.24,98.1,Aegis Health Supplies
ORD-01122,Painkiller,100,Medium,46.78,7,1.0,0.884,0.95,92.5,BioMatrix International
ORD-01123,Antiviral,250,Standard,201.29,3,0.882,0.91,0.06,96.6,Vanguard Pharma
ORD-01124,Insulin,100,Standard,195.61,6,0.982,0.893,0.42,95.4,Apex BioPharma
ORD-01125,Antihistamine,250,Medium,68.99,2,0.92,0.87,0.13,97.7,Aegis Health Supplies
ORD-01126,Cardiovascular Drug,100,High,185.4,5,0.871,0.936,0.95,96.7,Aegis Health Supplies
ORD-01127,Antiviral,500,Medium,217.45,2,0.857,0.911,0.65,94.6,Summit BioSolutions
ORD-01128,Antiviral,5000,Standard,233.35,7,0.846,0.906,0.39,99.8,GlobalRx Supply Chain
ORD-01129,Antihistamine,5000,Medium,63.94,8,0.79,0.981,0.71,94.1,Zenith LifeSciences
ORD-01130,Vaccine,5000,Medium,258.97,6,0.938,0.992,0.83,97.3,OmniHealth Labs
ORD-01131,Antihistamine,250,High,58.62,5,0.881,0.858,0.19,97.1,Pulse Generic Pharma
ORD-01132,Chemotherapy Agent,500,High,459.84,7,0.966,0.883,0.81,99.1,Serum Horizon Global
ORD-01133,Antibiotic,1000,Standard,124.91,8,0.925,1.0,0.55,99.9,PharmaTrust Global
ORD-01134,Cardiovascular Drug,500,Medium,226.41,7,0.893,0.931,0.47,100.0,NovaCure Therapeutics
ORD-01135,Vaccine,250,Medium,263.8,7,0.925,0.934,0.43,96.3,OmniHealth Labs
ORD-01136,Antibiotic,2500,Standard,132.01,8,0.859,0.92,0.15,99.4,BioMatrix International
ORD-01137,Immunosuppressant,500,High,394.26,4,0.896,0.943,0.31,94.6,OmniHealth Labs
ORD-01138,Insulin,100,Medium,226.41,7,0.949,0.902,0.45,98.1,VitalCare Pharmaceuticals
ORD-01139,Antibiotic,1000,Standard,128.78,4,1.0,0.896,0.29,99.7,NovaCure Therapeutics
ORD-01140,Vaccine,100,Medium,278.03,8,0.904,0.906,0.53,97.0,OmniHealth Labs
ORD-01141,Insulin,100,Standard,218.39,4,0.945,0.842,0.5,95.2,Apex BioPharma
ORD-01142,Antibiotic,2500,Medium,136.67,3,0.992,0.9,0.44,97.0,NovaCure Therapeutics
ORD-01143,Insulin,100,Standard,256.99,4,0.969,0.982,1.32,98.5,OmniHealth Labs
ORD-01144,Antiviral,100,High,203.07,2,0.941,0.846,0.19,95.1,MediCore Labs
ORD-01145,Painkiller,250,Medium,39.21,6,0.919,0.862,0.64,97.8,Apex BioPharma
ORD-01146,Cardiovascular Drug,1000,Medium,165.99,7,0.996,0.886,0.68,94.4,CryoSafe LifeSciences
ORD-01147,Chemotherapy Agent,5000,High,505.69,2,0.856,0.841,0.38,94.6,Beacon Pharmaceuticals
ORD-01148,Antihistamine,5000,High,60.2,5,0.905,0.862,0.29,98.9,Aegis Health Supplies
ORD-01149,Monoclonal Antibody,500,Medium,5826.47,4,0.987,0.948,1.25,96.4,MediCore Labs
ORD-01150,Antihistamine,5000,Standard,63.36,4,0.907,0.855,0.8,97.8,Aegis Health Supplies
ORD-01151,Antibiotic,1000,Standard,117.19,7,1.0,0.904,0.4,96.7,PharmaTrust Global
ORD-01152,Antibiotic,2500,Medium,137.18,7,0.977,0.924,0.37,97.8,PharmaTrust Global
ORD-01153,Antibiotic,250,High,136.2,6,0.988,0.939,0.52,96.7,PharmaTrust Global
ORD-01154,Painkiller,100,Medium,46.54,9,0.924,0.886,1.07,91.6,BioMatrix International
ORD-01155,Vaccine,2500,Medium,250.3,6,0.835,0.897,0.56,92.0,BioMatrix International
ORD-01156,Immunosuppressant,250,Medium,426.59,8,0.983,0.835,0.22,94.6,CryoSafe LifeSciences
ORD-01157,Monoclonal Antibody,1000,Standard,5131.68,4,0.843,0.945,1.16,99.4,Pulse Generic Pharma
ORD-01158,Antiviral,250,Medium,189.01,3,0.909,0.795,0.35,94.3,MediCore Labs
ORD-01159,Chemotherapy Agent,2500,Medium,522.19,11,0.961,0.918,0.31,97.5,GlobalRx Supply Chain
ORD-01160,Painkiller,1000,Standard,49.51,5,0.899,0.882,0.36,95.5,Beacon Pharmaceuticals
ORD-01161,Immunosuppressant,1000,Medium,405.61,8,0.967,0.868,0.2,95.2,CryoSafe LifeSciences
ORD-01162,Immunosuppressant,2500,Medium,435.18,9,0.899,0.981,1.19,99.3,VitalCare Pharmaceuticals
ORD-01163,Monoclonal Antibody,100,High,5017.16,7,0.779,0.85,1.23,98.4,Pulse Generic Pharma
ORD-01164,Antiviral,250,Medium,179.35,5,0.897,0.823,0.57,95.2,MediCore Labs
ORD-01165,Cardiovascular Drug,2500,Standard,168.37,4,0.964,0.952,1.08,96.9,Aegis Health Supplies
ORD-01166,Painkiller,1000,Medium,43.02,7,0.881,0.868,0.64,95.2,Apex BioPharma
ORD-01167,Painkiller,100,High,48.42,6,0.896,0.865,0.67,97.0,Apex BioPharma
ORD-01168,Insulin,2500,Medium,221.01,7,0.918,0.902,0.49,96.6,VitalCare Pharmaceuticals
ORD-01169,Antibiotic,5000,High,120.2,2,0.954,0.846,0.31,99.1,NovaCure Therapeutics
ORD-01170,Antiviral,2500,Medium,202.47,7,0.899,0.884,0.16,96.6,Vanguard Pharma
ORD-01171,Immunosuppressant,100,Medium,348.18,7,0.899,0.912,0.48,92.9,OmniHealth Labs
ORD-01172,Vaccine,250,Medium,289.81,6,0.931,0.917,0.83,97.1,OmniHealth Labs
ORD-01173,Chemotherapy Agent,5000,Standard,474.82,11,0.916,0.911,1.06,99.4,Serum Horizon Global
ORD-01174,Insulin,1000,Medium,246.48,5,0.936,0.868,0.17,96.2,Apex BioPharma
ORD-01175,Immunosuppressant,250,Standard,350.94,7,0.959,0.955,0.27,94.5,OmniHealth Labs
ORD-01176,Insulin,1000,Medium,190.85,4,0.96,0.892,1.44,95.8,OmniHealth Labs
ORD-01177,Chemotherapy Agent,5000,Medium,526.35,6,0.844,0.829,0.53,94.1,Apex BioPharma
ORD-01178,Antihistamine,100,Standard,49.05,9,0.902,0.981,1.48,98.5,NovaCure Therapeutics
ORD-01179,Vaccine,100,Medium,359.76,4,0.863,0.904,1.08,98.0,Vanguard Pharma
ORD-01180,Vaccine,500,Medium,290.91,6,0.855,0.946,0.92,97.2,OmniHealth Labs
ORD-01181,Immunosuppressant,5000,High,505.06,6,0.864,0.924,0.77,99.6,VitalCare Pharmaceuticals
ORD-01182,Monoclonal Antibody,2500,Medium,5209.07,9,0.946,0.899,0.5,94.7,CryoSafe LifeSciences
ORD-01183,Chemotherapy Agent,250,Standard,501.3,4,0.918,0.89,0.31,95.0,Bharat BioLogics
ORD-01184,Insulin,500,Standard,239.4,7,0.959,0.815,0.34,96.9,Apex BioPharma
ORD-01185,Antihistamine,2500,Medium,56.72,3,0.908,0.89,0.4,96.7,Aegis Health Supplies
ORD-01186,Antiviral,250,Standard,188.9,5,0.855,0.899,0.06,96.5,Vanguard Pharma
ORD-01187,Cardiovascular Drug,1000,High,204.7,7,0.845,0.847,0.43,97.9,NovaCure Therapeutics
ORD-01188,Antihistamine,500,Medium,59.2,8,0.918,0.923,0.7,93.8,Zenith LifeSciences
ORD-01189,Monoclonal Antibody,100,Standard,5522.13,4,0.892,0.922,1.47,93.6,Zenith LifeSciences
ORD-01190,Insulin,5000,Medium,179.46,7,0.894,0.934,0.32,96.9,VitalCare Pharmaceuticals
ORD-01191,Chemotherapy Agent,5000,Standard,426.95,7,0.878,0.904,0.83,92.9,Apex BioPharma
ORD-01192,Vaccine,500,High,328.5,4,0.928,0.975,0.67,97.6,Vanguard Pharma
ORD-01193,Antiviral,500,Standard,183.09,6,0.866,0.927,0.14,95.5,Vanguard Pharma
ORD-01194,Insulin,1000,High,242.69,3,0.92,0.856,0.36,96.5,Apex BioPharma
ORD-01195,Immunosuppressant,100,Medium,362.25,4,0.945,0.885,0.73,95.6,OmniHealth Labs
ORD-01196,Cardiovascular Drug,1000,High,207.1,10,0.944,0.829,0.76,100.0,Quantum Health Sciences
ORD-01197,Cardiovascular Drug,2500,Standard,182.74,7,0.84,0.85,0.38,99.5,NovaCure Therapeutics
ORD-01198,Antiviral,250,Medium,256.29,10,0.859,0.896,0.04,97.0,GlobalRx Supply Chain
ORD-01199,Cardiovascular Drug,5000,High,165.99,7,0.991,0.805,0.77,98.6,Quantum Health Sciences
ORD-01200,Cardiovascular Drug,250,Standard,168.11,8,0.912,0.959,0.72,98.1,Aegis Health Supplies
ORD-01201,Painkiller,2500,High,40.09,3,0.919,0.772,0.58,95.8,Beacon Pharmaceuticals
ORD-01202,Painkiller,5000,Medium,43.36,7,0.913,0.861,0.23,97.4,MediCore Labs
ORD-01203,Vaccine,100,High,349.91,4,0.86,0.992,0.68,93.6,BioMatrix International
ORD-01204,Immunosuppressant,250,Standard,417.7,7,0.888,0.929,1.21,99.8,VitalCare Pharmaceuticals
ORD-01205,Antiviral,5000,High,189.19,4,0.852,0.864,0.08,95.7,Vanguard Pharma
ORD-01206,Monoclonal Antibody,250,Standard,4769.2,4,0.93,0.9,1.0,93.2,VitalCare Pharmaceuticals
ORD-01207,Vaccine,1000,Medium,305.14,5,0.843,0.958,0.66,93.6,BioMatrix International
ORD-01208,Cardiovascular Drug,100,Standard,153.52,8,0.961,0.899,0.56,96.3,CryoSafe LifeSciences
ORD-01209,Antihistamine,500,Medium,65.87,9,0.918,0.988,1.51,99.1,NovaCure Therapeutics
ORD-01210,Antihistamine,100,Medium,66.01,2,0.961,0.897,0.46,97.2,Aegis Health Supplies
ORD-01211,Monoclonal Antibody,5000,High,4662.87,4,0.867,0.878,1.01,98.3,Pulse Generic Pharma
ORD-01212,Monoclonal Antibody,2500,High,5733.7,5,0.93,0.994,1.42,99.1,MediCore Labs
ORD-01213,Vaccine,1000,Medium,290.54,9,0.902,0.946,0.69,98.2,OmniHealth Labs
ORD-01214,Immunosuppressant,250,Medium,345.54,5,0.855,0.951,0.61,93.8,OmniHealth Labs
ORD-01215,Vaccine,500,High,320.51,5,0.894,0.967,1.21,98.4,Vanguard Pharma
ORD-01216,Insulin,1000,High,235.17,4,0.891,0.903,0.49,97.3,VitalCare Pharmaceuticals
ORD-01217,Cardiovascular Drug,1000,Standard,166.19,8,0.948,0.878,0.7,94.2,CryoSafe LifeSciences
ORD-01218,Antiviral,2500,Medium,198.31,4,0.893,0.888,0.13,97.3,Vanguard Pharma
ORD-01219,Chemotherapy Agent,500,Medium,501.61,5,0.963,0.917,0.34,94.8,Bharat BioLogics
ORD-01220,Antibiotic,5000,Standard,141.59,7,0.922,0.902,0.61,97.9,PharmaTrust Global
ORD-01221,Cardiovascular Drug,2500,High,220.61,7,0.932,0.808,0.54,94.2,Serum Horizon Global
ORD-01222,Monoclonal Antibody,5000,Standard,4053.48,5,0.86,0.919,0.86,92.9,VitalCare Pharmaceuticals
ORD-01223,Chemotherapy Agent,1000,Medium,451.35,2,0.86,0.853,0.25,96.7,Beacon Pharmaceuticals
ORD-01224,Antihistamine,1000,Medium,61.77,5,0.876,0.828,0.54,96.9,Aegis Health Supplies
ORD-01225,Vaccine,500,High,259.5,5,0.99,0.98,0.74,98.3,OmniHealth Labs
ORD-01226,Painkiller,500,High,40.68,5,0.895,0.871,0.27,95.5,Beacon Pharmaceuticals
ORD-01227,Chemotherapy Agent,500,Medium,579.97,4,0.946,0.931,0.62,95.7,Bharat BioLogics
ORD-01228,Painkiller,5000,Standard,49.81,4,0.919,0.869,0.27,96.0,MediCore Labs
ORD-01229,Cardiovascular Drug,500,Standard,216.91,6,0.901,0.784,0.49,95.8,Serum Horizon Global
ORD-01230,Cardiovascular Drug,100,Medium,187.57,8,0.881,0.976,0.86,98.6,Aegis Health Supplies
ORD-01231,Chemotherapy Agent,1000,High,633.56,4,0.935,0.931,0.64,95.3,Bharat BioLogics
ORD-01232,Antiviral,5000,Medium,213.09,6,0.847,0.87,0.01,97.1,Vanguard Pharma
ORD-01233,Monoclonal Antibody,250,High,6655.34,4,0.912,0.952,1.5,95.0,Zenith LifeSciences
ORD-01234,Immunosuppressant,100,Standard,364.55,5,0.857,0.984,0.64,94.0,OmniHealth Labs
ORD-01235,Immunosuppressant,100,Medium,334.68,5,0.959,0.951,0.58,93.8,OmniHealth Labs
ORD-01236,Monoclonal Antibody,2500,High,5002.79,5,0.871,0.98,1.11,97.2,Pulse Generic Pharma
ORD-01237,Antibiotic,1000,Medium,126.4,9,1.0,0.953,0.54,96.7,PharmaTrust Global
ORD-01238,Cardiovascular Drug,100,High,170.26,8,0.909,0.966,0.9,97.2,Aegis Health Supplies
ORD-01239,Painkiller,100,Standard,42.42,5,0.906,0.798,0.39,95.8,MediCore Labs
ORD-01240,Immunosuppressant,100,Medium,406.99,9,0.859,1.0,1.01,99.7,VitalCare Pharmaceuticals
ORD-01241,Monoclonal Antibody,1000,Standard,4884.96,5,0.891,0.895,1.19,98.2,Pulse Generic Pharma
ORD-01242,Immunosuppressant,5000,Medium,426.2,5,0.922,0.998,1.21,97.9,VitalCare Pharmaceuticals
ORD-01243,Vaccine,5000,Standard,273.51,6,0.855,0.947,0.57,94.3,BioMatrix International
ORD-01244,Antihistamine,1000,Medium,59.49,8,0.955,0.889,1.31,99.1,NovaCure Therapeutics
ORD-01245,Antibiotic,250,Medium,120.54,7,0.968,0.881,1.22,95.0,Bharat BioLogics
ORD-01246,Cardiovascular Drug,1000,Standard,170.08,9,0.904,0.874,0.51,95.7,CryoSafe LifeSciences
ORD-01247,Monoclonal Antibody,2500,Medium,4619.18,2,0.938,0.943,0.91,93.5,VitalCare Pharmaceuticals
ORD-01248,Antibiotic,100,Medium,145.91,3,0.912,0.839,0.35,100.0,NovaCure Therapeutics
ORD-01249,Painkiller,500,Medium,38.52,2,0.908,0.789,0.38,95.3,Beacon Pharmaceuticals
ORD-01250,Cardiovascular Drug,1000,Medium,155.48,4,0.931,0.929,0.67,97.2,Aegis Health Supplies
ORD-01251,Antibiotic,100,Medium,122.93,7,0.959,0.968,0.52,97.2,PharmaTrust Global
ORD-01252,Insulin,1000,High,249.42,6,0.904,0.869,0.22,95.8,VitalCare Pharmaceuticals
ORD-01253,Antihistamine,5000,Medium,53.56,3,0.837,0.839,0.79,100.0,Aegis Health Supplies
ORD-01254,Monoclonal Antibody,250,Medium,4855.56,3,0.874,0.95,1.06,94.5,VitalCare Pharmaceuticals
ORD-01255,Chemotherapy Agent,2500,High,525.63,8,0.91,0.888,1.26,97.8,Serum Horizon Global
ORD-01256,Antibiotic,2500,Medium,138.13,8,0.91,0.929,0.32,100.0,BioMatrix International
ORD-01257,Chemotherapy Agent,5000,Medium,444.97,7,0.878,0.876,0.42,93.9,Apex BioPharma
ORD-01258,Insulin,250,Standard,216.76,5,1.0,0.854,0.43,94.9,Apex BioPharma
ORD-01259,Insulin,500,Medium,266.4,11,0.909,0.9,1.45,98.3,Beacon Pharmaceuticals
ORD-01260,Antihistamine,5000,Medium,66.94,8,0.894,0.958,1.65,98.3,NovaCure Therapeutics
ORD-01261,Monoclonal Antibody,500,High,4819.27,7,0.858,0.886,1.21,98.9,Pulse Generic Pharma
ORD-01262,Antibiotic,2500,High,146.58,4,0.92,0.844,0.49,98.1,NovaCure Therapeutics
ORD-01263,Insulin,2500,Standard,207.41,6,0.891,0.968,0.66,91.3,PharmaTrust Global
ORD-01264,Monoclonal Antibody,100,High,5109.23,6,0.908,0.915,0.93,98.8,Pulse Generic Pharma
ORD-01265,Antiviral,250,Medium,173.93,7,0.889,0.864,0.1,97.4,Vanguard Pharma
ORD-01266,Antihistamine,2500,Medium,62.51,7,0.915,0.997,1.23,99.7,NovaCure Therapeutics
ORD-01267,Antibiotic,100,Standard,142.05,5,0.943,0.882,0.58,96.5,NovaCure Therapeutics
ORD-01268,Painkiller,100,Standard,41.2,4,0.922,0.865,0.56,97.7,Apex BioPharma
ORD-01269,Painkiller,500,High,44.8,11,0.98,0.827,1.04,93.0,BioMatrix International
ORD-01270,Antiviral,250,Medium,228.69,4,0.812,0.856,0.97,96.9,Summit BioSolutions
ORD-01271,Antihistamine,2500,Standard,59.92,4,0.914,0.831,0.19,95.2,Pulse Generic Pharma
ORD-01272,Antibiotic,5000,Medium,120.44,6,0.972,0.842,0.97,95.0,Bharat BioLogics
ORD-01273,Antiviral,500,Medium,178.9,4,0.866,0.845,0.84,96.7,MediCore Labs
ORD-01274,Vaccine,250,Standard,270.24,9,0.908,0.94,0.77,97.2,OmniHealth Labs
ORD-01275,Painkiller,100,High,48.3,4,0.983,0.778,0.36,97.0,MediCore Labs
ORD-01276,Antihistamine,5000,Standard,57.49,7,0.859,0.905,0.44,94.3,Zenith LifeSciences
ORD-01277,Immunosuppressant,1000,Medium,383.71,3,0.978,0.924,0.72,94.2,OmniHealth Labs
ORD-01278,Painkiller,1000,Standard,49.19,2,0.877,0.869,0.22,95.2,Beacon Pharmaceuticals
ORD-01279,Vaccine,1000,Medium,316.3,6,0.958,0.92,0.6,95.2,OmniHealth Labs
ORD-01280,Painkiller,500,High,43.55,2,0.844,0.828,0.06,97.2,Beacon Pharmaceuticals
ORD-01281,Vaccine,1000,Standard,304.11,8,0.908,0.897,1.04,94.4,Summit BioSolutions
ORD-01282,Painkiller,500,Medium,48.1,7,0.92,0.879,0.1,95.7,MediCore Labs
ORD-01283,Chemotherapy Agent,2500,Medium,433.45,4,0.857,0.851,0.33,97.6,Beacon Pharmaceuticals
ORD-01284,Cardiovascular Drug,5000,High,156.42,5,0.945,0.913,1.1,99.0,Aegis Health Supplies
ORD-01285,Cardiovascular Drug,500,Standard,166.19,7,1.0,0.909,0.62,95.9,Serum Horizon Global
ORD-01286,Antiviral,2500,Medium,185.71,6,0.948,0.794,0.4,94.0,Pulse Generic Pharma
ORD-01287,Vaccine,2500,High,303.76,4,0.901,0.919,1.08,99.5,Vanguard Pharma
ORD-01288,Cardiovascular Drug,5000,Medium,176.84,11,1.0,0.9,0.64,94.5,CryoSafe LifeSciences
ORD-01289,Antibiotic,2500,Standard,142.88,6,0.937,0.874,0.1,99.0,NovaCure Therapeutics
ORD-01290,Antiviral,5000,Standard,199.54,4,0.858,0.843,0.3,96.2,MediCore Labs
ORD-01291,Insulin,250,Medium,241.0,4,0.987,0.921,1.28,98.3,OmniHealth Labs
ORD-01292,Painkiller,1000,Medium,44.45,4,0.84,0.766,0.33,94.5,Beacon Pharmaceuticals
ORD-01293,Painkiller,1000,Medium,50.92,4,0.936,0.845,0.34,97.6,MediCore Labs
ORD-01294,Vaccine,250,Medium,312.07,8,0.885,0.872,0.4,96.3,Quantum Health Sciences
ORD-01295,Painkiller,1000,Standard,46.29,4,0.932,0.842,0.55,97.4,MediCore Labs
ORD-01296,Monoclonal Antibody,100,Medium,6151.72,4,0.947,0.908,1.41,95.8,Zenith LifeSciences
ORD-01297,Chemotherapy Agent,1000,High,594.98,1,1.0,0.895,0.35,94.1,Bharat BioLogics
ORD-01298,Painkiller,5000,Standard,40.8,9,0.916,0.884,0.25,92.8,Serum Horizon Global
ORD-01299,Monoclonal Antibody,500,High,4239.55,5,0.93,0.999,0.76,94.2,VitalCare Pharmaceuticals
ORD-01300,Antiviral,1000,Medium,188.68,4,0.889,0.888,0.28,97.7,Vanguard Pharma
ORD-01301,Antiviral,1000,Medium,202.34,3,0.821,0.892,0.18,95.8,Vanguard Pharma
ORD-01302,Immunosuppressant,250,Medium,337.29,6,0.9,0.915,1.34,96.1,Bharat BioLogics
ORD-01303,Vaccine,2500,Standard,399.08,7,0.889,0.912,0.27,96.5,Quantum Health Sciences
ORD-01304,Cardiovascular Drug,500,Standard,191.96,5,0.903,0.926,1.0,98.4,Aegis Health Supplies
ORD-01305,Cardiovascular Drug,500,Standard,152.3,4,0.944,0.935,1.24,98.4,Aegis Health Supplies
ORD-01306,Antibiotic,100,Medium,126.46,5,0.936,0.841,1.59,95.2,Zenith LifeSciences
ORD-01307,Antihistamine,100,Standard,56.14,4,0.828,0.9,0.29,96.9,Pulse Generic Pharma
ORD-01308,Chemotherapy Agent,500,Standard,470.79,8,1.0,0.951,0.36,96.9,GlobalRx Supply Chain
ORD-01309,Vaccine,1000,High,299.63,6,0.883,0.926,0.26,97.7,Quantum Health Sciences
ORD-01310,Monoclonal Antibody,1000,Medium,5553.63,7,0.907,0.961,0.48,93.8,CryoSafe LifeSciences
ORD-01311,Cardiovascular Drug,5000,Medium,157.14,9,0.98,0.912,0.38,94.8,CryoSafe LifeSciences
ORD-01312,Antibiotic,250,High,132.32,5,0.903,0.889,0.23,98.9,NovaCure Therapeutics
ORD-01313,Vaccine,100,Standard,369.47,7,0.881,0.901,0.65,98.1,Vanguard Pharma
ORD-01314,Cardiovascular Drug,2500,Medium,184.13,10,0.953,0.807,0.92,98.7,Quantum Health Sciences
ORD-01315,Antibiotic,250,Medium,134.93,9,0.989,1.0,0.65,97.2,PharmaTrust Global
ORD-01316,Antibiotic,100,High,133.18,8,0.943,0.913,1.6,92.4,Zenith LifeSciences
ORD-01317,Antiviral,2500,High,175.74,4,0.945,0.734,0.64,93.1,Pulse Generic Pharma
ORD-01318,Monoclonal Antibody,500,High,5349.53,4,0.876,0.926,1.24,94.2,Zenith LifeSciences
